greV,greQ,greA,cgpa,univName,country,university_type,ranking,tuition_usd,ielts_min,toefl_min,duration_years,research_focused,internship_opportunities,post_study_work_visa,program_fields
136.17021276595744,170.2127659574468,3.0,3.1,Northeastern University,USA,Private,375,53506,6.5,92,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
151.06382978723403,170.2127659574468,0.0,3.84,Emory University,USA,Public,508,36063,6.0,80,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
136.17021276595744,170.2127659574468,4.5,4.0,Cornell University,USA,Public,753,30195,6.0,79,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
136.17021276595744,170.2127659574468,4.5,4.0,North Carolina State University (NCSU),USA,Public,279,28963,6.0,89,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,136.17021276595744,4.0,3.1,American University,USA,Private,600,50542,6.5,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
151.06382978723403,170.2127659574468,4.0,3.64,Carnegie Mellon University (CMU),USA,Public,736,44266,7.0,89,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,146.80851063829786,4.5,3.71,"University Of California, Berkeley (UCB)",USA,Public,735,34124,7.0,94,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,170.2127659574468,5.5,3.85,Harvard University,USA,Private,5,54768,7.5,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
170.2127659574468,130.0,4.0,3.33,Michigan State University,USA,Public,254,47276,7.0,83,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
159.5744680851064,165.95744680851064,5.5,3.5,Cornell University,USA,Public,240,51117,6.5,95,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,159.5744680851064,5.5,3.86,"University Of Wisconsin, Madison",USA,Public,386,31996,7.0,100,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
138.29787234042553,170.2127659574468,4.0,3.94,Ohio State University (OSU),USA,Public,417,32709,7.0,81,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,170.2127659574468,0.0,3.8,"University Of Michigan, Ann Arbor",USA,Public,676,48229,7.0,84,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
138.29787234042553,170.2127659574468,4.0,3.5,Ohio State University (OSU),USA,Public,287,40039,6.5,79,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
140.4255319148936,170.2127659574468,4.0,3.94,Cornell University,USA,Public,695,40731,6.0,91,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
157.4468085106383,144.68085106382978,5.5,4.0,University Of Kansas,USA,Public,293,46892,7.0,86,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,168.08510638297872,3.5,3.75,Cornell University,USA,Public,219,38706,7.0,97,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,170.2127659574468,0.0,4.0,"University Of California, Berkeley (UCB)",USA,Public,628,25669,7.0,85,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,170.2127659574468,4.0,3.74,University Of Cincinnati,USA,Public,800,26960,6.5,79,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
138.29787234042553,170.2127659574468,4.0,3.5,Cornell University,USA,Public,329,49345,7.0,95,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,170.2127659574468,3.0,3.64,"University Of California, San Diego (UCSD)",USA,Public,62,42454,7.0,85,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,165.95744680851064,5.0,3.65,American University,USA,Private,600,50542,6.5,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
142.5531914893617,142.5531914893617,5.5,3.9,The Ohio State University,USA,Public,140,34968,6.5,79,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
155.3191489361702,165.95744680851064,5.5,3.78,"University Of California, Berkeley (UCB)",USA,Public,761,25544,6.0,82,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
138.29787234042553,170.2127659574468,5.0,3.9,Carnegie Mellon University,USA,Private,52,47300,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,138.29787234042553,4.5,3.72,"University Of California, Los Angeles (UCLA)",USA,Public,756,51296,7.0,96,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,157.4468085106383,5.0,3.94,University Of Utah,USA,Public,698,44771,6.0,88,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
153.1914893617021,170.2127659574468,5.0,3.1,University Of Arizona,USA,Public,290,41200,6.5,96,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,140.4255319148936,4.0,3.94,Yale University,USA,Public,588,31526,6.5,91,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
163.82978723404256,165.95744680851064,5.5,3.43,University Of Chicago,USA,Public,686,29301,6.0,89,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
153.1914893617021,170.2127659574468,5.0,3.9,Princeton University,USA,Private,12,56010,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
140.4255319148936,170.2127659574468,4.5,3.3,"University Of California, Los Angeles (UCLA)",USA,Public,623,48253,7.0,89,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
136.17021276595744,170.2127659574468,3.5,3.4,University Of Southern California (USC),USA,Public,622,45663,7.0,86,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
168.08510638297872,140.4255319148936,4.5,3.91,New York University (NYU),USA,Public,397,47447,7.0,98,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,170.2127659574468,3.5,3.7,"University Of California, Berkeley (UCB)",USA,Public,516,52747,6.0,97,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,153.1914893617021,5.5,3.75,University Of Washington,USA,Public,610,32489,7.0,91,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
170.2127659574468,130.0,5.0,3.08,Indiana University Bloomington,USA,Public,398,25662,6.5,86,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,170.2127659574468,4.0,3.8,"University Of Colorado, Boulder",USA,Public,237,37344,6.5,75,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
170.2127659574468,163.82978723404256,4.0,3.89,University Of Notre Dame,USA,Private,304,57699,7.0,100,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
151.06382978723403,170.2127659574468,3.5,3.6,"University Of California, Berkeley (UCB)",USA,Public,360,38738,6.0,95,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
140.4255319148936,165.95744680851064,5.0,3.18,George Washington University,USA,Public,758,30295,6.0,98,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
144.68085106382978,170.2127659574468,5.5,4.0,"University Of Washington, Seattle",USA,Public,647,30012,7.0,97,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
153.1914893617021,138.29787234042553,5.5,3.7,University Of Pittsburgh,USA,Public,541,36389,6.0,94,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
138.29787234042553,155.3191489361702,4.0,3.2,Clemson University,USA,Public,531,38946,6.5,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,170.2127659574468,4.5,3.5,University Of Southern California (USC),USA,Public,225,48181,6.5,89,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
138.29787234042553,170.2127659574468,4.5,4.0,Princeton University,USA,Private,12,56010,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,168.08510638297872,4.0,3.9,Carnegie Mellon University (CMU),USA,Public,439,49721,6.0,83,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
140.4255319148936,168.08510638297872,0.0,3.67,Cornell University,USA,Public,492,40627,7.0,86,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,170.2127659574468,5.0,3.8,Cornell University,USA,Public,639,44038,7.0,94,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
146.80851063829786,170.2127659574468,4.5,3.4,North Carolina State University (NCSU),USA,Public,405,51240,6.0,88,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,170.2127659574468,0.0,3.74,North Carolina State University (NCSU),USA,Public,434,25744,6.0,96,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
136.17021276595744,170.2127659574468,5.5,3.73,Yale University,USA,Public,233,54693,7.0,81,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
142.5531914893617,159.5744680851064,5.0,3.63,Clemson University,USA,Public,531,38946,6.5,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,170.2127659574468,5.0,3.34,North Carolina State University,USA,Public,373,28948,6.5,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,170.2127659574468,5.0,3.8,"University Of Washington, Seattle",USA,Public,768,29349,6.0,80,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,157.4468085106383,4.0,3.5,Harvard University,USA,Private,5,54768,7.5,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
142.5531914893617,168.08510638297872,4.5,3.94,"University Of California, Los Angeles (UCLA)",USA,Public,413,45461,7.0,79,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,170.2127659574468,3.5,3.89,North Carolina State University (NCSU),USA,Public,563,34766,6.0,97,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
170.2127659574468,155.3191489361702,6.0,3.69,Harvard University,USA,Private,5,54768,7.5,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,130.0,4.5,3.33,Ohio State University (OSU),USA,Public,600,27504,7.0,95,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
148.93617021276594,170.2127659574468,5.5,3.89,"University Of California, Berkeley (UCB)",USA,Public,778,51487,7.0,95,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
148.93617021276594,170.2127659574468,5.5,3.89,Brown University,USA,Public,517,51204,7.0,98,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
159.5744680851064,170.2127659574468,5.5,3.93,Harvard University,USA,Private,5,54768,7.5,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,151.06382978723403,5.0,3.98,"University Of Washington, Seattle",USA,Public,525,53052,6.5,87,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
136.17021276595744,170.2127659574468,5.0,3.81,Georgetown University,USA,Public,543,48090,6.5,99,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
153.1914893617021,170.2127659574468,4.5,3.92,University Of Pennsylvania,USA,Public,602,44872,6.0,87,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
170.2127659574468,142.5531914893617,3.5,3.78,Emory University,USA,Public,405,37080,6.0,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
136.17021276595744,155.3191489361702,4.5,4.0,University Of Michigan,USA,Public,21,48698,6.5,85,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
144.68085106382978,148.93617021276594,5.5,3.8,Temple University,USA,Public,390,38534,6.5,90,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
168.08510638297872,140.4255319148936,4.5,3.91,The Ohio State University,USA,Public,140,34968,6.5,79,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,165.95744680851064,4.5,3.7,University Of Rochester,USA,Public,651,53609,6.5,93,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,165.95744680851064,4.5,3.7,Rice University,USA,Public,631,27231,6.5,88,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
163.82978723404256,155.3191489361702,0.0,3.6,Washington University in St. Louis (WashU/WUSTL),USA,Public,354,34197,7.0,92,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,170.2127659574468,3.5,3.7,Columbia University,USA,Private,18,61788,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
170.2127659574468,170.2127659574468,5.0,3.0,University Of South Carolina,USA,Public,601,34744,6.5,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,170.2127659574468,4.5,3.7,"University Of California, Los Angeles (UCLA)",USA,Public,275,45235,6.5,87,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
168.08510638297872,140.4255319148936,4.5,3.91,University Of Pennsylvania,USA,Public,333,45662,7.0,81,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
131.91489361702128,165.95744680851064,5.0,3.92,University Of Southern California (USC),USA,Public,680,31176,6.5,90,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
131.91489361702128,165.95744680851064,5.0,3.94,Carnegie Mellon University (CMU),USA,Public,519,52388,6.0,83,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
148.93617021276594,163.82978723404256,5.5,3.98,University Of Toronto,Canada,Public,26,52160,7.0,93,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
131.91489361702128,163.82978723404256,5.0,3.6,Northwestern University,USA,Private,32,58701,7.5,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,163.82978723404256,3.5,3.73,Carnegie Mellon University,USA,Private,52,47300,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
148.93617021276594,170.2127659574468,0.0,3.5,Cornell University,USA,Public,467,31052,6.0,84,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,165.95744680851064,4.0,3.6,Cornell University,USA,Public,304,36621,7.0,83,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
170.2127659574468,130.0,4.5,3.4,Ohio State University (OSU),USA,Public,770,41445,6.0,91,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
138.29787234042553,163.82978723404256,4.5,3.24,"University Of California, Berkeley (UCB)",USA,Public,529,27198,7.0,85,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,140.4255319148936,3.0,3.88,University Of Utah,USA,Public,774,25064,6.0,83,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,170.2127659574468,4.5,3.86,Stanford University,USA,Private,3,55473,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
168.08510638297872,140.4255319148936,4.5,3.91,Georgetown University,USA,Public,474,26455,6.5,95,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
140.4255319148936,159.5744680851064,5.0,2.8,Stanford University,USA,Private,3,55473,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
161.70212765957447,170.2127659574468,5.0,4.0,Stanford University,USA,Private,3,55473,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
151.06382978723403,157.4468085106383,5.0,3.51,"University Of Wisconsin, Madison",USA,Public,413,26123,6.5,84,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,170.2127659574468,3.5,3.7,Yale University,USA,Public,546,50413,7.0,99,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,146.80851063829786,4.0,3.75,"University Of California, Berkeley (UCB)",USA,Public,288,29107,7.0,91,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
170.2127659574468,170.2127659574468,6.0,4.0,Rutgers University,USA,Public,706,33222,6.5,91,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
168.08510638297872,130.0,3.0,3.19,Syracuse University,USA,Public,275,39293,6.5,86,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,170.2127659574468,3.5,3.2,Washington University in St. Louis (WashU/WUSTL),USA,Public,288,41971,7.0,91,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
151.06382978723403,161.70212765957447,0.0,3.5,University Of Virginia,USA,Public,115,51940,7.0,90,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,161.70212765957447,4.5,3.8,North Carolina State University,USA,Public,373,28948,6.5,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,130.0,5.0,3.29,"University Of California, Los Angeles (UCLA)",USA,Public,230,35020,6.0,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
148.93617021276594,148.93617021276594,5.5,3.9,University Of South Florida,USA,Public,697,30527,6.0,84,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
153.1914893617021,159.5744680851064,5.0,3.5,North Carolina State University (NCSU),USA,Public,356,38169,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
136.17021276595744,170.2127659574468,4.0,3.52,Vanderbilt University,USA,Public,377,47056,7.0,81,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,165.95744680851064,5.0,3.65,George Washington University,USA,Public,373,50346,6.5,83,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
134.04255319148936,168.08510638297872,4.5,4.0,Carnegie Mellon University (CMU),USA,Public,603,25840,7.0,93,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
136.17021276595744,170.2127659574468,5.0,3.4,Vanderbilt University,USA,Public,628,26678,6.0,79,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
140.4255319148936,153.1914893617021,5.5,3.7,University Of Georgia,USA,Public,737,26638,7.0,95,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,163.82978723404256,5.0,3.74,University Of Kentucky,USA,Public,533,50124,6.0,86,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
134.04255319148936,165.95744680851064,4.0,3.6,"University Of Washington, Seattle",USA,Public,283,44132,6.0,96,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,170.2127659574468,4.5,3.96,Texas A&M University,USA,Public,134,30208,6.0,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,151.06382978723403,5.0,3.98,University Of Arizona,USA,Public,348,34141,7.0,96,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
170.2127659574468,140.4255319148936,4.0,3.6,"University Of Wisconsin, Madison",USA,Public,363,45783,7.0,92,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,165.95744680851064,4.0,3.6,Ohio State University (OSU),USA,Public,504,54485,6.5,93,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,159.5744680851064,4.5,3.5,University Of Pennsylvania (UPenn),USA,Public,607,34541,6.0,93,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
138.29787234042553,170.2127659574468,4.5,4.0,University Of Arizona,USA,Public,209,40827,6.5,87,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
170.2127659574468,138.29787234042553,3.0,3.73,University Of Pennsylvania,USA,Public,690,47699,6.5,92,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
138.29787234042553,170.2127659574468,5.0,3.9,"University Of Wisconsin, Madison",USA,Public,693,35472,7.0,84,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
138.29787234042553,170.2127659574468,5.0,3.9,University Of Washington,USA,Public,326,38589,6.5,94,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
155.3191489361702,170.2127659574468,4.5,3.9,University Of Pittsburgh,USA,Public,287,34769,6.5,87,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,159.5744680851064,3.0,3.4,University Of Pittsburgh,USA,Public,601,44127,6.5,90,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
131.91489361702128,170.2127659574468,4.5,3.73,University Of Arizona,USA,Public,221,28505,6.0,81,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
151.06382978723403,165.95744680851064,4.5,3.93,Northwestern University,USA,Private,32,58701,7.5,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
140.4255319148936,170.2127659574468,5.0,3.63,Northwestern University,USA,Private,32,58701,7.5,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
170.2127659574468,170.2127659574468,5.0,3.54,North Carolina State University (NCSU),USA,Public,486,53554,6.0,97,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,161.70212765957447,4.5,3.8,George Washington University,USA,Public,354,40388,6.5,84,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,168.08510638297872,3.5,9.99,Ohio State University (OSU),USA,Public,245,39521,6.5,94,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,170.2127659574468,3.5,3.98,Brown University,USA,Public,419,42142,6.5,94,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
142.5531914893617,170.2127659574468,5.0,3.84,"University Of Michigan, Ann Arbor",USA,Public,467,31701,6.0,79,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
170.2127659574468,148.93617021276594,5.0,3.94,Tufts University,USA,Private,275,61646,6.5,100,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,144.68085106382978,3.0,2.8,"University Of Wisconsin, Madison",USA,Public,301,38911,7.0,84,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,170.2127659574468,3.0,3.65,Syracuse University,USA,Public,454,53621,6.0,84,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
140.4255319148936,163.82978723404256,5.0,3.8,"University Of California, Los Angeles (UCLA)",USA,Public,333,47672,6.5,83,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,168.08510638297872,3.0,4.0,"University Of Michigan, Ann Arbor",USA,Public,347,50192,6.5,81,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
170.2127659574468,153.1914893617021,5.5,3.95,Northwestern University,USA,Private,32,58701,7.5,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
136.17021276595744,170.2127659574468,4.5,3.96,Princeton University,USA,Private,12,56010,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
134.04255319148936,142.5531914893617,4.5,3.6,"University Of Michigan, Ann Arbor",USA,Public,556,54808,7.0,91,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
142.5531914893617,170.2127659574468,6.0,3.96,Princeton University,USA,Private,12,56010,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
142.5531914893617,170.2127659574468,6.0,3.96,University Of Pennsylvania,USA,Public,380,38888,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
142.5531914893617,170.2127659574468,6.0,3.96,"University Of California, Berkeley (UCB)",USA,Public,693,49454,6.5,92,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
151.06382978723403,170.2127659574468,4.0,3.6,"University Of Wisconsin, Madison",USA,Public,586,36052,6.0,84,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,161.70212765957447,3.0,3.0,University Of Pennsylvania,USA,Public,407,43048,6.5,85,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
153.1914893617021,170.2127659574468,6.0,3.95,Harvard University,USA,Private,5,54768,7.5,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
146.80851063829786,170.2127659574468,5.0,3.93,"University Of Washington, Seattle",USA,Public,721,27194,6.5,88,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
131.91489361702128,170.2127659574468,4.5,3.73,Cornell University,USA,Public,337,38070,6.5,88,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,130.0,5.5,4.0,Florida State University,USA,Public,540,21673,6.5,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
146.80851063829786,142.5531914893617,5.0,3.04,University Of Southern California (USC),USA,Public,740,42998,7.0,93,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
157.4468085106383,170.2127659574468,6.0,3.99,Harvard University,USA,Private,5,54768,7.5,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,168.08510638297872,4.5,3.5,Washington University in St. Louis (WashU/WUSTL),USA,Public,737,52068,7.0,85,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
146.80851063829786,170.2127659574468,5.5,3.89,Stanford University,USA,Private,3,55473,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
146.80851063829786,170.2127659574468,5.5,3.89,"University Of California, Berkeley (UCB)",USA,Public,288,28126,6.0,85,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,161.70212765957447,4.0,3.3,Ohio State University (OSU),USA,Public,647,29740,6.5,94,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
159.5744680851064,168.08510638297872,4.5,3.72,University Of Michigan,USA,Public,21,48698,6.5,85,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
142.5531914893617,170.2127659574468,5.0,3.84,University Of Chicago,USA,Public,770,36766,6.5,93,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
155.3191489361702,170.2127659574468,4.5,3.74,Washington University in St. Louis (WashU/WUSTL),USA,Public,477,40011,7.0,85,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
151.06382978723403,170.2127659574468,5.0,3.93,Carnegie Mellon University (CMU),USA,Public,754,42676,6.5,85,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,170.2127659574468,3.5,3.82,University Of Pennsylvania,USA,Public,690,30850,6.5,89,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
144.68085106382978,170.2127659574468,5.5,4.0,Carnegie Mellon University (CMU),USA,Public,783,40103,6.5,94,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
146.80851063829786,170.2127659574468,5.0,3.93,Carnegie Mellon University (CMU),USA,Public,425,25450,7.0,97,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
131.91489361702128,170.2127659574468,6.0,3.97,Carnegie Mellon University (CMU),USA,Public,252,40429,7.0,90,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
153.1914893617021,168.08510638297872,5.0,4.0,University Of Oxford,USA,Public,237,35515,7.0,86,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,165.95744680851064,4.5,3.9,Washington University in St. Louis (WashU/WUSTL),USA,Public,718,36740,6.0,82,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
131.91489361702128,170.2127659574468,4.0,3.96,"University Of California, Berkeley (UCB)",USA,Public,274,33850,7.0,81,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,148.93617021276594,5.5,3.98,"University Of Washington, Seattle",USA,Public,316,49827,6.5,98,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
155.3191489361702,170.2127659574468,5.0,3.97,"University Of Colorado, Boulder",USA,Public,237,37344,6.5,75,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,170.2127659574468,4.5,3.62,"University Of Washington, Seattle",USA,Public,393,35124,6.5,97,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
142.5531914893617,170.2127659574468,5.0,3.84,University Of Pennsylvania,USA,Public,218,25997,6.0,88,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
142.5531914893617,170.2127659574468,5.0,3.84,University Of Virginia,USA,Public,115,51940,7.0,90,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
131.91489361702128,170.2127659574468,4.0,3.96,"University Of California, Berkeley (UCB)",USA,Public,566,40650,6.5,89,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
140.4255319148936,153.1914893617021,5.5,3.8,Ohio State University (OSU),USA,Public,578,34701,7.0,89,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
142.5531914893617,170.2127659574468,4.0,3.7,University Of Notre Dame,USA,Private,304,57699,7.0,100,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
144.68085106382978,148.93617021276594,5.5,3.8,Michigan State University,USA,Public,767,53159,6.0,94,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,170.2127659574468,4.0,3.9,Stanford University,USA,Private,3,55473,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
148.93617021276594,170.2127659574468,5.5,3.86,Ohio State University (OSU),USA,Public,611,47842,6.5,97,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
140.4255319148936,170.2127659574468,4.5,3.3,University Of Oregon,USA,Public,651,34611,6.5,88,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
140.4255319148936,170.2127659574468,4.5,3.3,Princeton University,USA,Private,12,56010,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
130.0,170.2127659574468,0.0,3.97,"University Of Michigan, Ann Arbor",USA,Public,550,39276,6.0,89,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
