greV,greQ,greA,cgpa,univName,country,university_type,ranking,tuition_usd,ielts_min,toefl_min,duration_years,research_focused,internship_opportunities,post_study_work_visa,program_fields,academic_strength,ranking_score,affordability,research_flag,internship_flag,visa_flag
165,167,3.5,3.16,Humboldt University,Germany,Public,120,3398,6.6,92,2,False,True,True,"Mathematics,Statistics",0.8275,0.16015452461809165,0.96496928376123,0,1,1
154,155,3.0,3.17,Humboldt University,Germany,Public,120,3339,6.2,99,2,False,False,True,"Data Science,AI",0.641875,0.16015452461809165,0.9660168317886438,0,0,1
162,163,3.1,3.45,Humboldt University,Germany,Public,120,3553,7.5,89,2,True,True,True,"Mathematics,Statistics",0.7818749999999999,0.16015452461809165,0.9622172508078548,1,1,1
158,159,4.0,3.5,Humboldt University,Germany,Public,120,3574,6.8,106,2,False,False,True,"Engineering,Robotics",0.7474999999999999,0.16015452461809165,0.9618443947303008,0,0,1
169,168,4.1,3.02,Humboldt University,Germany,Public,120,3452,7.0,98,2,True,True,True,"Physics,Applied Sciences",0.8674999999999999,0.16015452461809165,0.9640105109903767,1,1,1
166,160,4.3,3.56,Humboldt University,Germany,Public,120,3639,6.4,93,2,True,False,True,"Business,Management",0.8175,0.16015452461809165,0.9606903163950143,1,0,1
162,165,3.9,3.89,Humboldt University,Germany,Public,120,3653,7.1,102,2,False,True,True,"Engineering,Robotics",0.846875,0.16015452461809165,0.960441745676645,0,1,1
153,167,3.1,3.84,Humboldt University,Germany,Public,120,3541,6.3,101,2,False,True,True,"Data Science,AI",0.7849999999999999,0.16015452461809165,0.9624303114236,0,1,1
154,158,4.6,3.67,Humboldt University,Germany,Public,120,3528,6.8,104,2,False,False,True,"Physics,Applied Sciences",0.739375,0.16015452461809165,0.9626611270906573,0,0,1
154,158,4.4,2.84,Humboldt University,Germany,Public,120,3493,6.3,90,2,False,False,True,"Physics,Applied Sciences",0.6825,0.16015452461809165,0.9632825538865807,0,0,1
151,155,3.4,3.37,Humboldt University,Germany,Public,120,3599,6.6,104,2,True,True,True,"Computer Science,Engineering",0.6456249999999999,0.16015452461809165,0.9614005184474983,1,1,1
153,162,4.1,3.96,Humboldt University,Germany,Public,120,3620,6.9,92,2,False,True,True,"Business,Management",0.7737499999999999,0.16015452461809165,0.9610276623699443,0,1,1
158,159,3.6,3.7,Humboldt University,Germany,Public,120,3352,7.4,91,2,False,False,True,"Business,Management",0.75,0.16015452461809165,0.9657860161215865,0,0,1
162,158,3.2,3.45,Humboldt University,Germany,Public,120,3664,7.4,105,2,False,False,True,"Engineering,Robotics",0.7406249999999999,0.16015452461809165,0.9602464401122119,0,0,1
163,161,4.2,3.47,Humboldt University,Germany,Public,120,3559,6.7,96,2,True,True,True,"Mathematics,Statistics",0.7993750000000001,0.16015452461809165,0.9621107204999823,1,1,1
159,164,4.4,3.6,Humboldt University,Germany,Public,120,3671,6.6,87,2,True,True,True,"Computer Science,Engineering",0.81375,0.16015452461809165,0.9601221547530272,1,1,1
164,160,4.0,2.93,Humboldt University,Germany,Public,120,3335,6.6,108,2,True,False,True,"Physics,Applied Sciences",0.7581249999999999,0.16015452461809165,0.9660878519938922,1,0,1
150,159,4.3,2.98,Humboldt University,Germany,Public,120,3502,6.5,92,2,False,True,True,"Computer Science,Engineering",0.6725,0.16015452461809165,0.9631227584247718,0,1,1
157,156,3.3,2.91,Humboldt University,Germany,Public,120,3565,6.0,89,2,True,False,True,"Physics,Applied Sciences",0.660625,0.16015452461809165,0.9620041901921097,1,0,1
163,162,5.0,3.67,Humboldt University,Germany,Public,120,3573,7.1,99,2,False,True,True,"Computer Science,Engineering",0.840625,0.16015452461809165,0.9618621497816129,0,1,1
157,160,3.5,3.85,Humboldt University,Germany,Public,120,3663,7.2,100,2,True,True,True,"Business,Management",0.7593749999999999,0.16015452461809165,0.960264195163524,1,1,1
168,166,4.0,3.61,Humboldt University,Germany,Public,120,3367,7.0,94,2,False,False,True,"Physics,Applied Sciences",0.8781249999999999,0.16015452461809165,0.9655196903519051,0,0,1
163,167,4.1,3.23,Humboldt University,Germany,Public,120,3487,6.8,96,2,True,False,True,"Engineering,Robotics",0.8343750000000001,0.16015452461809165,0.9633890841944533,1,0,1
151,168,3.9,3.38,Humboldt University,Germany,Public,120,3423,7.5,90,2,False,True,True,"Data Science,AI",0.7725,0.16015452461809165,0.9645254074784276,0,1,1
152,165,4.6,3.02,Humboldt University,Germany,Public,120,3423,6.3,94,2,False,False,True,"Business,Management",0.7474999999999999,0.16015452461809165,0.9645254074784276,0,0,1
168,169,3.4,2.81,Humboldt University,Germany,Public,120,3575,6.8,98,2,False,True,True,"Physics,Applied Sciences",0.839375,0.16015452461809165,0.9618266396789886,0,1,1
158,156,3.7,3.58,Humboldt University,Germany,Public,120,3634,6.2,106,2,True,False,True,"Data Science,AI",0.71875,0.16015452461809165,0.9607790916515748,1,0,1
161,166,3.8,3.07,Humboldt University,Germany,Public,120,3662,6.3,93,2,False,False,True,"Engineering,Robotics",0.795625,0.16015452461809165,0.9602819502148361,0,0,1
157,163,3.4,3.38,Humboldt University,Germany,Public,120,3334,6.9,109,2,False,True,True,"Physics,Applied Sciences",0.7537499999999999,0.16015452461809165,0.9661056070452043,0,1,1
158,157,4.9,2.97,Humboldt University,Germany,Public,120,3458,7.4,94,2,True,True,True,"Physics,Applied Sciences",0.7193750000000001,0.16015452461809165,0.9639039806825042,1,1,1
153,158,3.5,2.86,Humboldt University,Germany,Public,120,3512,6.5,101,2,False,False,True,"Engineering,Robotics",0.6549999999999999,0.16015452461809165,0.9629452079116508,0,0,1
155,163,4.4,3.05,Humboldt University,Germany,Public,120,3384,7.5,88,2,False,True,True,"Data Science,AI",0.745625,0.16015452461809165,0.9652178544795994,0,1,1
157,160,4.7,3.39,Humboldt University,Germany,Public,120,3582,7.3,93,2,True,False,True,"Data Science,AI",0.760625,0.16015452461809165,0.961702354319804,1,0,1
164,163,5.0,2.81,Humboldt University,Germany,Public,120,3490,6.0,90,2,True,True,True,"Engineering,Robotics",0.801875,0.16015452461809165,0.963335819040517,1,1,1
168,157,4.7,3.78,Humboldt University,Germany,Public,120,3532,7.1,94,2,True,True,True,"Engineering,Robotics",0.8275,0.16015452461809165,0.9625901068854089,1,1,1
151,159,4.6,3.03,Humboldt University,Germany,Public,120,3645,6.8,86,2,True,False,True,"Engineering,Robotics",0.689375,0.16015452461809165,0.9605837860871418,1,0,1
162,165,3.8,3.95,Humboldt University,Germany,Public,120,3425,7.1,93,2,True,False,True,"Physics,Applied Sciences",0.848125,0.16015452461809165,0.9644898973758034,1,0,1
164,165,4.1,3.69,Humboldt University,Germany,Public,120,3398,7.1,87,2,True,False,True,"Computer Science,Engineering",0.8518749999999998,0.16015452461809165,0.96496928376123,1,0,1
157,162,3.3,3.96,Humboldt University,Germany,Public,120,3590,6.5,104,2,False,True,True,"Data Science,AI",0.77875,0.16015452461809165,0.9615603139093072,0,1,1
153,164,4.6,3.95,Humboldt University,Germany,Public,120,3431,6.5,85,2,True,False,True,"Data Science,AI",0.8031249999999999,0.16015452461809165,0.9643833670679308,1,0,1
168,156,4.0,3.81,Humboldt University,Germany,Public,120,3387,6.1,99,2,False,False,True,"Computer Science,Engineering",0.803125,0.16015452461809165,0.9651645893256632,0,0,1
168,159,3.2,3.15,Humboldt University,Germany,Public,120,3386,7.3,91,2,False,False,True,"Mathematics,Statistics",0.768125,0.16015452461809165,0.9651823443769753,0,0,1
162,166,4.6,3.18,Humboldt University,Germany,Public,120,3523,6.7,103,2,True,True,True,"Mathematics,Statistics",0.82875,0.16015452461809165,0.9627499023472178,1,1,1
150,167,4.1,3.51,Humboldt University,Germany,Public,120,3395,7.1,97,2,True,True,True,"Physics,Applied Sciences",0.770625,0.16015452461809165,0.9650225489151664,1,1,1
165,169,3.6,3.57,Humboldt University,Germany,Public,120,3513,6.4,104,2,False,True,True,"Mathematics,Statistics",0.873125,0.16015452461809165,0.9629274528603388,0,1,1
150,165,3.4,3.21,Humboldt University,Germany,Public,120,3617,6.9,92,2,True,False,True,"Mathematics,Statistics",0.7168749999999999,0.16015452461809165,0.9610809275238805,1,0,1
165,159,4.1,3.9,Humboldt University,Germany,Public,120,3392,6.9,94,2,False,False,True,"Physics,Applied Sciences",0.81875,0.16015452461809165,0.9650758140691027,0,0,1
160,161,5.0,3.65,Humboldt University,Germany,Public,120,3603,7.3,93,2,True,True,True,"Engineering,Robotics",0.811875,0.16015452461809165,0.9613294982422499,1,1,1
155,159,3.4,2.88,Humboldt University,Germany,Public,120,3459,6.3,97,2,True,True,True,"Data Science,AI",0.675,0.16015452461809165,0.9638862256311921,1,1,1
161,164,4.9,3.86,Humboldt University,Germany,Public,120,3421,7.3,107,2,False,True,True,"Business,Management",0.855,0.16015452461809165,0.9645609175810518,0,1,1
154,163,4.3,3.75,Humboldt University,Germany,Public,120,3338,7.2,105,2,True,True,True,"Physics,Applied Sciences",0.780625,0.16015452461809165,0.966034586839956,1,1,1
167,163,3.2,3.21,Humboldt University,Germany,Public,120,3653,6.1,96,2,False,False,True,"Engineering,Robotics",0.8006249999999999,0.16015452461809165,0.960441745676645,0,0,1
153,166,3.9,3.59,Humboldt University,Germany,Public,120,3392,6.8,86,2,True,True,True,"Data Science,AI",0.780625,0.16015452461809165,0.9650758140691027,1,1,1
154,166,4.4,3.43,Humboldt University,Germany,Public,120,3338,6.5,88,2,False,True,True,"Computer Science,Engineering",0.7893749999999999,0.16015452461809165,0.966034586839956,0,1,1
160,161,4.7,3.37,Humboldt University,Germany,Public,120,3618,6.9,99,2,True,False,True,"Business,Management",0.786875,0.16015452461809165,0.9610631724725684,1,0,1
163,168,4.7,3.3,Humboldt University,Germany,Public,120,3443,6.9,85,2,False,True,True,"Engineering,Robotics",0.8625,0.16015452461809165,0.9641703064521856,0,1,1
164,162,3.7,3.38,Humboldt University,Germany,Public,120,3509,6.1,94,2,False,False,True,"Computer Science,Engineering",0.7962499999999999,0.16015452461809165,0.9629984730655872,0,0,1
158,157,3.5,2.87,Humboldt University,Germany,Public,120,3535,6.9,102,2,False,False,True,"Mathematics,Statistics",0.6781250000000001,0.16015452461809165,0.9625368417314726,0,0,1
162,158,4.6,2.8,Humboldt University,Germany,Public,120,3430,6.6,98,2,True,True,True,"Physics,Applied Sciences",0.7349999999999999,0.16015452461809165,0.9644011221192429,1,1,1
164,162,4.5,3.33,Humboldt University,Germany,Public,120,3495,6.2,100,2,True,False,True,"Engineering,Robotics",0.813125,0.16015452461809165,0.9632470437839565,1,0,1
167,159,3.1,3.8,Humboldt University,Germany,Public,120,3542,6.1,103,2,True,False,True,"Data Science,AI",0.8,0.16015452461809165,0.962412556372288,1,0,1
151,166,3.3,3.17,Humboldt University,Germany,Public,120,3472,6.9,88,2,True,False,True,"Business,Management",0.726875,0.16015452461809165,0.9636554099641348,1,0,1
155,157,3.6,3.77,Humboldt University,Germany,Public,120,3598,6.1,92,2,False,True,True,"Physics,Applied Sciences",0.7181249999999999,0.16015452461809165,0.9614182734988104,0,1,1
157,161,4.8,3.51,Humboldt University,Germany,Public,120,3557,7.4,105,2,False,False,True,"Mathematics,Statistics",0.7793749999999999,0.16015452461809165,0.9621462306026064,0,0,1
152,165,3.1,3.88,Humboldt University,Germany,Public,120,3633,6.4,90,2,True,True,True,"Business,Management",0.7637499999999999,0.16015452461809165,0.960796846702887,1,1,1
165,160,4.0,3.04,Humboldt University,Germany,Public,120,3483,6.9,102,2,True,False,True,"Computer Science,Engineering",0.77125,0.16015452461809165,0.9634601043997018,1,0,1
163,169,4.3,3.4,Humboldt University,Germany,Public,120,3366,6.8,109,2,False,False,True,"Data Science,AI",0.8675,0.16015452461809165,0.9655374454032172,0,0,1
160,161,3.9,3.97,Humboldt University,Germany,Public,120,3519,7.2,98,2,True,True,True,"Computer Science,Engineering",0.8043750000000001,0.16015452461809165,0.9628209225524662,1,1,1
156,155,4.6,3.68,Humboldt University,Germany,Public,120,3433,6.5,86,2,False,False,True,"Business,Management",0.72625,0.16015452461809165,0.9643478569653067,0,0,1
169,165,4.4,3.77,Humboldt University,Germany,Public,120,3530,6.1,96,2,False,False,True,"Business,Management",0.8956249999999999,0.16015452461809165,0.9626256169880331,0,0,1
165,155,4.0,3.05,Humboldt University,Germany,Public,120,3613,6.3,94,2,True,False,True,"Physics,Applied Sciences",0.7281249999999999,0.16015452461809165,0.9611519477291289,1,0,1
157,155,4.1,2.81,Humboldt University,Germany,Public,120,3497,6.4,93,2,False,True,True,"Computer Science,Engineering",0.665625,0.16015452461809165,0.9632115336813324,0,1,1
151,163,4.9,3.45,Humboldt University,Germany,Public,120,3557,6.2,91,2,True,False,True,"Computer Science,Engineering",0.7581249999999999,0.16015452461809165,0.9621462306026064,1,0,1
166,168,4.2,3.72,Humboldt University,Germany,Public,120,3439,6.4,98,2,True,False,True,"Business,Management",0.895,0.16015452461809165,0.964241326657434,1,0,1
154,167,4.4,3.27,Humboldt University,Germany,Public,120,3426,6.4,104,2,True,True,True,"Computer Science,Engineering",0.788125,0.16015452461809165,0.9644721423244913,1,1,1
169,155,4.0,3.64,Humboldt University,Germany,Public,120,3636,6.5,108,2,False,False,True,"Business,Management",0.79,0.16015452461809165,0.9607435815489507,0,0,1
163,162,4.4,3.79,Humboldt University,Germany,Public,120,3668,7.4,85,2,False,True,True,"Computer Science,Engineering",0.8331249999999999,0.16015452461809165,0.9601754199069635,0,1,1
153,159,4.4,3.74,Humboldt University,Germany,Public,120,3382,6.9,85,2,True,True,True,"Physics,Applied Sciences",0.74125,0.16015452461809165,0.9652533645822237,1,1,1
160,162,3.2,3.07,Humboldt University,Germany,Public,120,3467,6.8,108,2,True,True,True,"Mathematics,Statistics",0.739375,0.16015452461809165,0.9637441852206953,1,1,1
168,169,4.3,3.44,Humboldt University,Germany,Public,120,3485,6.6,89,2,False,True,True,"Mathematics,Statistics",0.90125,0.16015452461809165,0.9634245942970775,0,1,1
162,156,4.0,3.06,Humboldt University,Germany,Public,120,3535,7.0,89,2,False,True,True,"Business,Management",0.71875,0.16015452461809165,0.9625368417314726,0,1,1
164,156,5.0,3.2,Humboldt University,Germany,Public,120,3599,6.4,90,2,False,True,True,"Mathematics,Statistics",0.7649999999999999,0.16015452461809165,0.9614005184474983,0,1,1
161,159,4.6,3.44,Humboldt University,Germany,Public,120,3478,7.3,106,2,False,False,True,"Computer Science,Engineering",0.7775,0.16015452461809165,0.9635488796562622,0,0,1
157,164,4.6,3.48,Humboldt University,Germany,Public,120,3345,7.1,106,2,True,False,True,"Business,Management",0.7987500000000001,0.16015452461809165,0.9659103014807713,1,0,1
153,161,3.6,3.15,Humboldt University,Germany,Public,120,3386,7.3,97,2,True,True,True,"Computer Science,Engineering",0.701875,0.16015452461809165,0.9651823443769753,1,1,1
165,165,4.0,2.89,Humboldt University,Germany,Public,120,3434,6.1,92,2,False,True,True,"Physics,Applied Sciences",0.8056249999999999,0.16015452461809165,0.9643301019139945,0,1,1
155,161,3.3,3.07,Humboldt University,Germany,Public,120,3480,6.2,109,2,True,False,True,"Business,Management",0.701875,0.16015452461809165,0.963513369553638,1,0,1
153,168,3.4,3.41,Humboldt University,Germany,Public,120,3407,6.1,94,2,False,False,True,"Business,Management",0.7743749999999999,0.16015452461809165,0.9648094882994211,0,0,1
159,156,3.3,3.7,Humboldt University,Germany,Public,120,3594,6.7,102,2,True,True,True,"Mathematics,Statistics",0.7224999999999999,0.16015452461809165,0.9614892937040588,1,1,1
161,168,4.4,3.08,Humboldt University,Germany,Public,120,3605,7.4,95,2,False,True,True,"Physics,Applied Sciences",0.82875,0.16015452461809165,0.9612939881396257,0,1,1
156,159,3.5,2.9,Humboldt University,Germany,Public,120,3427,7.3,89,2,False,True,True,"Business,Management",0.685,0.16015452461809165,0.9644543872731792,0,1,1
162,163,4.7,2.93,Humboldt University,Germany,Public,120,3578,6.6,98,2,True,False,True,"Engineering,Robotics",0.7893749999999999,0.16015452461809165,0.9617733745250524,1,0,1
166,155,4.6,3.83,Humboldt University,Germany,Public,120,3629,6.3,95,2,True,False,True,"Mathematics,Statistics",0.798125,0.16015452461809165,0.9608678669081354,1,0,1
168,166,4.8,3.68,Humboldt University,Germany,Public,120,3358,6.4,93,2,True,True,True,"Business,Management",0.9025,0.16015452461809165,0.965679485813714,1,1,1
157,156,5.0,3.47,Humboldt University,Germany,Public,120,3363,6.5,93,2,False,True,True,"Physics,Applied Sciences",0.738125,0.16015452461809165,0.9655907105571535,0,1,1
160,166,4.1,3.13,Humboldt University,Germany,Public,120,3529,6.1,108,2,True,False,True,"Mathematics,Statistics",0.8006249999999999,0.16015452461809165,0.9626433720393452,1,0,1
161,168,4.4,3.22,Humboldt University,Germany,Public,120,3568,6.7,86,2,True,True,True,"Business,Management",0.8375,0.16015452461809165,0.9619509250381734,1,1,1
163,160,3.3,3.62,Humboldt University,Germany,Public,120,3621,6.2,86,2,False,True,True,"Mathematics,Statistics",0.7774999999999999,0.16015452461809165,0.9610099073186321,0,1,1
154,169,4.9,3.98,Humboldt University,Germany,Public,120,3524,6.4,97,2,False,True,True,"Data Science,AI",0.8625,0.16015452461809165,0.9627321472959057,0,1,1
153,158,4.2,2.94,Humboldt University,Germany,Public,120,3573,7.1,101,2,True,True,True,"Business,Management",0.6774999999999999,0.16015452461809165,0.9618621497816129,1,1,1
165,166,3.6,2.9,Humboldt University,Germany,Public,120,3450,6.6,89,2,False,False,True,"Data Science,AI",0.8049999999999999,0.16015452461809165,0.964046021093001,0,0,1
153,158,4.0,3.95,Humboldt University,Germany,Public,120,3446,6.0,86,2,True,True,True,"Physics,Applied Sciences",0.735625,0.16015452461809165,0.9641170412982494,1,1,1
154,158,3.3,3.61,Humboldt University,Germany,Public,120,3351,6.3,89,2,False,True,True,"Mathematics,Statistics",0.7031249999999999,0.16015452461809165,0.9658037711728987,0,1,1
154,166,4.2,3.48,Humboldt University,Germany,Public,120,3599,7.0,88,2,False,True,True,"Computer Science,Engineering",0.7875,0.16015452461809165,0.9614005184474983,0,1,1
151,165,5.0,3.31,Humboldt University,Germany,Public,120,3435,7.3,90,2,True,False,True,"Engineering,Robotics",0.769375,0.16015452461809165,0.9643123468626824,1,0,1
151,169,3.1,3.49,Humboldt University,Germany,Public,120,3422,6.9,91,2,True,False,True,"Physics,Applied Sciences",0.7681250000000001,0.16015452461809165,0.9645431625297397,1,0,1
158,158,4.7,3.29,Humboldt University,Germany,Public,120,3452,6.4,93,2,True,False,True,"Mathematics,Statistics",0.7431249999999998,0.16015452461809165,0.9640105109903767,1,0,1
165,162,4.8,3.85,Humboldt University,Germany,Public,120,3648,6.4,87,2,False,True,True,"Computer Science,Engineering",0.8593749999999999,0.16015452461809165,0.9605305209332055,0,1,1
161,165,4.4,3.02,Humboldt University,Germany,Public,120,3664,6.4,106,2,True,False,True,"Mathematics,Statistics",0.79875,0.16015452461809165,0.9602464401122119,1,0,1
161,157,4.0,3.03,Humboldt University,Germany,Public,120,3542,6.2,97,2,False,True,True,"Mathematics,Statistics",0.719375,0.16015452461809165,0.962412556372288,0,1,1
162,161,3.4,3.35,Humboldt University,Germany,Public,120,3608,7.0,96,2,True,True,True,"Engineering,Robotics",0.765625,0.16015452461809165,0.9612407229856894,1,1,1
162,164,4.5,2.94,Humboldt University,Germany,Public,120,3506,6.3,87,2,True,True,True,"Computer Science,Engineering",0.79375,0.16015452461809165,0.9630517382195235,1,1,1
164,157,4.7,3.68,Humboldt University,Germany,Public,120,3501,7.1,105,2,False,True,True,"Business,Management",0.7962499999999999,0.16015452461809165,0.963140513476084,0,1,1
157,160,3.8,3.29,Humboldt University,Germany,Public,120,3631,7.1,91,2,True,False,True,"Engineering,Robotics",0.731875,0.16015452461809165,0.9608323568055112,1,0,1
155,155,4.4,3.84,Humboldt University,Germany,Public,120,3545,6.9,109,2,True,False,True,"Mathematics,Statistics",0.725,0.16015452461809165,0.9623592912183516,1,0,1
161,156,4.7,3.34,Humboldt University,Germany,Public,120,3621,7.3,95,2,True,False,True,"Engineering,Robotics",0.7475,0.16015452461809165,0.9610099073186321,1,0,1
163,166,4.6,3.62,Humboldt University,Germany,Public,120,3483,6.3,101,2,False,True,True,"Business,Management",0.8625,0.16015452461809165,0.9634601043997018,0,1,1
168,161,4.6,3.55,Humboldt University,Germany,Public,120,3403,7.4,86,2,False,True,True,"Mathematics,Statistics",0.8456250000000001,0.16015452461809165,0.9648805085046696,0,1,1
166,156,3.9,3.38,Humboldt University,Germany,Public,120,3566,6.3,109,2,True,False,True,"Physics,Applied Sciences",0.76125,0.16015452461809165,0.9619864351407975,1,0,1
155,159,4.8,3.29,Humboldt University,Germany,Public,120,3439,6.8,97,2,False,False,True,"Mathematics,Statistics",0.735625,0.16015452461809165,0.964241326657434,0,0,1
151,156,4.8,2.8,Humboldt University,Germany,Public,120,3506,7.1,108,2,False,False,True,"Engineering,Robotics",0.65375,0.16015452461809165,0.9630517382195235,0,0,1
169,158,4.2,3.95,Humboldt University,Germany,Public,120,3388,7.5,104,2,True,True,True,"Computer Science,Engineering",0.840625,0.16015452461809165,0.965146834274351,1,1,1
163,155,4.7,3.79,Humboldt University,Germany,Public,120,3563,6.3,97,2,False,True,True,"Business,Management",0.7793749999999999,0.16015452461809165,0.9620397002947338,0,1,1
151,157,4.0,3.09,Humboldt University,Germany,Public,120,3540,7.4,107,2,False,True,True,"Engineering,Robotics",0.660625,0.16015452461809165,0.9624480664749121,0,1,1
156,160,3.3,2.84,Humboldt University,Germany,Public,120,3580,6.1,89,2,False,False,True,"Business,Management",0.6849999999999999,0.16015452461809165,0.9617378644224281,0,0,1
160,160,3.9,3.96,Humboldt University,Germany,Public,120,3663,7.1,108,2,False,False,True,"Business,Management",0.7949999999999999,0.16015452461809165,0.960264195163524,0,0,1
160,169,3.3,3.47,Humboldt University,Germany,Public,120,3564,7.4,85,2,True,False,True,"Engineering,Robotics",0.8281250000000001,0.16015452461809165,0.9620219452434218,1,0,1
164,165,3.7,3.66,Humboldt University,Germany,Public,120,3534,7.2,99,2,True,False,True,"Engineering,Robotics",0.84,0.16015452461809165,0.9625545967827847,1,0,1
161,160,3.6,2.88,Humboldt University,Germany,Public,120,3401,6.2,99,2,False,True,True,"Engineering,Robotics",0.7262499999999998,0.16015452461809165,0.9649160186072938,0,1,1
164,167,4.3,3.06,Humboldt University,Germany,Public,120,3375,6.3,106,2,True,False,True,"Business,Management",0.8350000000000001,0.16015452461809165,0.9653776499414083,1,0,1
167,158,4.5,3.33,Humboldt University,Germany,Public,120,3351,6.2,97,2,True,False,True,"Engineering,Robotics",0.7968749999999999,0.16015452461809165,0.9658037711728987,1,0,1
154,166,3.7,3.24,Humboldt University,Germany,Public,120,3542,6.4,92,2,True,False,True,"Business,Management",0.76,0.16015452461809165,0.962412556372288,1,0,1
158,164,3.0,3.3,Humboldt University,Germany,Public,120,3339,6.5,86,2,True,False,True,"Business,Management",0.7537499999999999,0.16015452461809165,0.9660168317886438,1,0,1
160,169,3.5,3.54,Humboldt University,Germany,Public,120,3357,6.3,102,2,True,False,True,"Physics,Applied Sciences",0.8375000000000001,0.16015452461809165,0.9656972408650261,1,0,1
163,166,4.2,3.84,Humboldt University,Germany,Public,120,3632,6.7,87,2,True,True,True,"Business,Management",0.86625,0.16015452461809165,0.9608146017541991,1,1,1
158,159,3.7,3.32,Humboldt University,Germany,Public,120,3329,6.0,99,2,False,False,True,"Physics,Applied Sciences",0.72875,0.16015452461809165,0.9661943823017649,0,0,1
153,156,3.8,3.36,Humboldt University,Germany,Public,120,3367,7.5,98,2,True,False,True,"Physics,Applied Sciences",0.6762499999999999,0.16015452461809165,0.9655196903519051,1,0,1
158,164,3.6,3.03,Humboldt University,Germany,Public,120,3506,6.5,96,2,True,False,True,"Physics,Applied Sciences",0.751875,0.16015452461809165,0.9630517382195235,1,0,1
154,158,3.6,3.19,Humboldt University,Germany,Public,120,3518,6.7,106,2,False,True,True,"Mathematics,Statistics",0.684375,0.16015452461809165,0.9628386776037783,0,1,1
158,158,3.8,2.84,Humboldt University,Germany,Public,120,3605,6.8,102,2,False,True,True,"Data Science,AI",0.6924999999999999,0.16015452461809165,0.9612939881396257,0,1,1
165,169,4.8,2.84,Humboldt University,Germany,Public,120,3473,6.3,90,2,True,False,True,"Computer Science,Engineering",0.8575,0.16015452461809165,0.9636376549128227,1,0,1
163,163,5.0,3.39,Humboldt University,Germany,Public,120,3373,6.9,86,2,True,False,True,"Business,Management",0.8318749999999999,0.16015452461809165,0.9654131600440325,1,0,1
156,162,4.2,3.8,Humboldt University,Germany,Public,120,3493,6.9,95,2,True,False,True,"Physics,Applied Sciences",0.7849999999999999,0.16015452461809165,0.9632825538865807,1,0,1
159,158,4.9,3.55,Humboldt University,Germany,Public,120,3470,6.1,96,2,False,True,True,"Data Science,AI",0.7706249999999999,0.16015452461809165,0.9636909200667589,0,1,1
150,158,4.3,3.46,Humboldt University,Germany,Public,120,3471,7.3,105,2,False,True,True,"Engineering,Robotics",0.69375,0.16015452461809165,0.9636731650154469,0,1,1
159,167,3.8,3.55,Humboldt University,Germany,Public,120,3472,6.9,95,2,True,True,True,"Physics,Applied Sciences",0.8218749999999999,0.16015452461809165,0.9636554099641348,1,1,1
153,166,4.9,2.94,Humboldt University,Germany,Public,120,3576,7.4,98,2,True,False,True,"Data Science,AI",0.765,0.16015452461809165,0.9618088846276766,1,0,1
151,165,3.7,2.82,Humboldt University,Germany,Public,120,3512,6.1,98,2,False,False,True,"Data Science,AI",0.70625,0.16015452461809165,0.9629452079116508,0,0,1
160,165,4.8,2.89,Humboldt University,Germany,Public,120,3670,7.1,103,2,True,True,True,"Business,Management",0.7943749999999999,0.16015452461809165,0.9601399098043394,1,1,1
158,166,4.4,3.53,Humboldt University,Germany,Public,120,3368,6.2,101,2,True,False,True,"Data Science,AI",0.8206249999999999,0.16015452461809165,0.965501935300593,1,0,1
151,158,3.8,3.6,Humboldt University,Germany,Public,120,3611,7.0,95,2,False,True,True,"Data Science,AI",0.6962499999999999,0.16015452461809165,0.9611874578317532,0,1,1
163,168,3.6,3.55,Humboldt University,Germany,Public,120,3582,6.5,95,2,False,False,True,"Mathematics,Statistics",0.850625,0.16015452461809165,0.961702354319804,0,0,1
155,165,4.5,3.19,Humboldt University,Germany,Public,120,3533,6.7,104,2,True,False,True,"Data Science,AI",0.7743749999999999,0.16015452461809165,0.9625723518340968,1,0,1
156,167,3.8,3.33,Humboldt University,Germany,Public,120,3602,6.2,92,2,True,True,True,"Business,Management",0.7893749999999999,0.16015452461809165,0.9613472532935621,1,1,1
167,166,3.9,3.14,Humboldt University,Germany,Public,120,3435,6.7,98,2,False,False,True,"Business,Management",0.8400000000000001,0.16015452461809165,0.9643123468626824,0,0,1
162,167,3.5,3.36,Humboldt University,Germany,Public,120,3447,7.5,97,2,False,False,True,"Mathematics,Statistics",0.8212499999999999,0.16015452461809165,0.9640992862469373,0,0,1
156,168,4.5,3.78,Humboldt University,Germany,Public,120,3498,6.3,98,2,False,True,True,"Computer Science,Engineering",0.8437499999999999,0.16015452461809165,0.9631937786300202,0,1,1
152,160,4.0,3.52,Humboldt University,Germany,Public,120,3384,6.4,85,2,True,False,True,"Data Science,AI",0.72,0.16015452461809165,0.9652178544795994,1,0,1
162,165,4.2,3.35,Humboldt University,Germany,Public,120,3575,6.1,86,2,True,False,True,"Data Science,AI",0.8206249999999999,0.16015452461809165,0.9618266396789886,1,0,1
163,158,5.0,3.36,Humboldt University,Germany,Public,120,3491,6.6,102,2,True,True,True,"Mathematics,Statistics",0.7862499999999999,0.16015452461809165,0.9633180639892049,1,1,1
167,163,4.1,2.95,Humboldt University,Germany,Public,120,3597,6.6,90,2,False,False,True,"Business,Management",0.806875,0.16015452461809165,0.9614360285501226,0,0,1
