greV,greQ,greA,cgpa,univName,country,university_type,ranking,tuition_usd,ielts_min,toefl_min,duration_years,research_focused,internship_opportunities,post_study_work_visa,program_fields
151,159,3.8,3.06,NTU Singapore,Singapore,Public,26,33502,6.9,105,2,True,True,True,"Computer Science,Engineering"
162,167,4.7,3.28,NTU Singapore,Singapore,Public,26,32434,7.4,90,2,True,True,True,"Engineering,Robotics"
158,158,4.2,2.85,NTU Singapore,Singapore,Public,26,33340,7.4,94,2,True,True,True,"Physics,Applied Sciences"
154,169,3.5,2.86,NTU Singapore,Singapore,Public,26,33647,6.4,89,2,False,False,True,"Physics,Applied Sciences"
156,166,3.6,3.76,NTU Singapore,Singapore,Public,26,33352,6.8,108,2,True,True,True,"Engineering,Robotics"
153,161,4.6,3.29,NTU Singapore,Singapore,Public,26,33651,6.4,93,2,False,False,True,"Computer Science,Engineering"
166,159,4.8,3.8,NTU Singapore,Singapore,Public,26,32481,7.2,90,2,True,True,True,"Mathematics,Statistics"
154,168,4.0,3.68,NTU Singapore,Singapore,Public,26,33147,6.5,89,2,False,True,True,"Data Science,AI"
166,156,3.6,3.4,NTU Singapore,Singapore,Public,26,32110,6.3,98,2,False,False,True,"Data Science,AI"
166,156,5.0,3.33,NTU Singapore,Singapore,Public,26,31634,7.4,98,2,True,True,True,"Data Science,AI"
158,162,4.2,3.6,NTU Singapore,Singapore,Public,26,33241,6.5,95,2,True,False,True,"Physics,Applied Sciences"
166,159,4.0,3.88,NTU Singapore,Singapore,Public,26,34422,7.3,108,2,False,True,True,"Engineering,Robotics"
162,161,4.5,3.81,NTU Singapore,Singapore,Public,26,33732,6.5,89,2,True,True,True,"Data Science,AI"
155,155,3.0,3.85,NTU Singapore,Singapore,Public,26,33978,7.2,109,2,False,True,True,"Business,Management"
156,162,3.5,3.08,NTU Singapore,Singapore,Public,26,31801,7.5,94,2,False,False,True,"Computer Science,Engineering"
155,166,3.0,3.34,NTU Singapore,Singapore,Public,26,33276,6.5,105,2,False,False,True,"Business,Management"
160,160,4.5,3.08,NTU Singapore,Singapore,Public,26,33593,7.4,85,2,False,False,True,"Business,Management"
155,159,4.8,3.78,NTU Singapore,Singapore,Public,26,32975,6.5,99,2,True,True,True,"Business,Management"
159,160,4.8,3.82,NTU Singapore,Singapore,Public,26,34528,7.0,99,2,True,False,True,"Computer Science,Engineering"
160,163,3.5,3.78,NTU Singapore,Singapore,Public,26,31403,6.7,99,2,True,True,True,"Computer Science,Engineering"
155,158,4.5,3.06,NTU Singapore,Singapore,Public,26,32349,6.5,102,2,False,False,True,"Computer Science,Engineering"
159,161,3.1,3.28,NTU Singapore,Singapore,Public,26,31350,6.9,100,2,True,True,True,"Mathematics,Statistics"
157,166,3.4,3.91,NTU Singapore,Singapore,Public,26,34345,6.4,90,2,True,False,True,"Engineering,Robotics"
152,161,3.4,3.55,NTU Singapore,Singapore,Public,26,33953,7.3,90,2,False,True,True,"Physics,Applied Sciences"
169,157,3.6,3.65,NTU Singapore,Singapore,Public,26,31777,6.4,97,2,True,False,True,"Mathematics,Statistics"
154,168,4.1,2.94,NTU Singapore,Singapore,Public,26,33761,7.1,103,2,False,False,True,"Data Science,AI"
169,166,3.5,3.97,NTU Singapore,Singapore,Public,26,32838,6.2,107,2,True,False,True,"Engineering,Robotics"
156,155,3.2,3.55,NTU Singapore,Singapore,Public,26,34035,6.9,101,2,True,False,True,"Engineering,Robotics"
157,160,4.9,3.94,NTU Singapore,Singapore,Public,26,32663,7.3,104,2,True,True,True,"Business,Management"
160,161,3.7,2.81,NTU Singapore,Singapore,Public,26,32493,6.3,89,2,True,True,True,"Data Science,AI"
168,167,4.3,3.1,NTU Singapore,Singapore,Public,26,31436,7.4,102,2,False,False,True,"Data Science,AI"
168,162,4.7,3.89,NTU Singapore,Singapore,Public,26,33335,6.5,101,2,True,False,True,"Mathematics,Statistics"
167,159,3.4,3.79,NTU Singapore,Singapore,Public,26,32240,6.6,87,2,True,False,True,"Physics,Applied Sciences"
150,168,3.1,3.22,NTU Singapore,Singapore,Public,26,32933,6.7,90,2,True,True,True,"Computer Science,Engineering"
150,160,4.4,3.59,NTU Singapore,Singapore,Public,26,32765,6.4,86,2,False,True,True,"Computer Science,Engineering"
151,165,4.7,3.21,NTU Singapore,Singapore,Public,26,32359,6.4,93,2,True,True,True,"Engineering,Robotics"
169,157,3.6,3.39,NTU Singapore,Singapore,Public,26,32480,6.5,96,2,False,True,True,"Engineering,Robotics"
169,164,3.4,3.98,NTU Singapore,Singapore,Public,26,32256,7.0,108,2,False,False,True,"Engineering,Robotics"
166,161,3.0,3.82,NTU Singapore,Singapore,Public,26,34593,6.9,101,2,True,True,True,"Mathematics,Statistics"
168,161,3.2,3.21,NTU Singapore,Singapore,Public,26,33405,7.0,107,2,False,True,True,"Mathematics,Statistics"
167,156,4.9,3.44,NTU Singapore,Singapore,Public,26,32628,7.0,91,2,True,True,True,"Engineering,Robotics"
152,156,4.7,2.89,NTU Singapore,Singapore,Public,26,33919,7.2,88,2,False,True,True,"Data Science,AI"
167,164,4.5,2.81,NTU Singapore,Singapore,Public,26,32587,7.1,95,2,False,False,True,"Engineering,Robotics"
153,161,3.8,3.04,NTU Singapore,Singapore,Public,26,32110,7.4,102,2,False,True,True,"Data Science,AI"
165,155,4.6,3.28,NTU Singapore,Singapore,Public,26,34357,6.5,85,2,True,True,True,"Business,Management"
155,164,3.1,3.75,NTU Singapore,Singapore,Public,26,34116,6.5,96,2,False,True,True,"Data Science,AI"
166,161,4.7,3.23,NTU Singapore,Singapore,Public,26,34087,6.3,98,2,True,True,True,"Data Science,AI"
159,164,4.0,3.0,NTU Singapore,Singapore,Public,26,34306,6.9,108,2,False,False,True,"Mathematics,Statistics"
163,168,3.9,3.46,NTU Singapore,Singapore,Public,26,31546,7.1,101,2,True,False,True,"Mathematics,Statistics"
165,167,3.7,3.78,NTU Singapore,Singapore,Public,26,34629,7.0,97,2,False,True,True,"Physics,Applied Sciences"
160,169,4.6,3.7,NTU Singapore,Singapore,Public,26,34333,6.2,90,2,True,True,True,"Business,Management"
168,162,5.0,3.27,NTU Singapore,Singapore,Public,26,34512,6.4,104,2,False,True,True,"Computer Science,Engineering"
162,160,3.9,3.27,NTU Singapore,Singapore,Public,26,33048,6.3,87,2,False,True,True,"Computer Science,Engineering"
164,157,4.4,3.44,NTU Singapore,Singapore,Public,26,32067,6.6,90,2,True,False,True,"Data Science,AI"
154,162,3.4,3.21,NTU Singapore,Singapore,Public,26,31407,7.1,98,2,True,True,True,"Business,Management"
165,169,4.6,2.99,NTU Singapore,Singapore,Public,26,32019,6.0,95,2,True,False,True,"Engineering,Robotics"
156,168,4.1,3.18,NTU Singapore,Singapore,Public,26,32729,7.0,92,2,True,False,True,"Data Science,AI"
155,168,4.4,3.01,NTU Singapore,Singapore,Public,26,31683,7.5,93,2,True,False,True,"Business,Management"
159,161,3.9,3.26,NTU Singapore,Singapore,Public,26,34151,6.8,92,2,False,False,True,"Computer Science,Engineering"
162,155,3.7,3.02,NTU Singapore,Singapore,Public,26,32131,6.3,107,2,True,False,True,"Data Science,AI"
167,166,4.9,3.05,NTU Singapore,Singapore,Public,26,32043,6.7,94,2,True,False,True,"Data Science,AI"
163,164,4.3,3.15,NTU Singapore,Singapore,Public,26,33842,6.6,88,2,False,False,True,"Data Science,AI"
151,157,3.8,3.48,NTU Singapore,Singapore,Public,26,34548,7.1,97,2,False,False,True,"Data Science,AI"
163,168,4.9,2.86,NTU Singapore,Singapore,Public,26,34193,6.9,109,2,True,False,True,"Physics,Applied Sciences"
150,159,4.9,3.83,NTU Singapore,Singapore,Public,26,32864,6.5,89,2,True,False,True,"Computer Science,Engineering"
154,156,3.4,2.88,NTU Singapore,Singapore,Public,26,34201,6.5,106,2,True,False,True,"Business,Management"
155,155,4.4,3.93,NTU Singapore,Singapore,Public,26,31676,6.7,108,2,False,False,True,"Computer Science,Engineering"
153,163,4.7,3.08,NTU Singapore,Singapore,Public,26,34457,6.7,104,2,True,False,True,"Business,Management"
150,165,4.9,3.05,NTU Singapore,Singapore,Public,26,34295,7.0,97,2,False,False,True,"Computer Science,Engineering"
153,163,3.3,3.93,NTU Singapore,Singapore,Public,26,34049,6.4,104,2,True,True,True,"Computer Science,Engineering"
150,159,3.1,3.42,NTU Singapore,Singapore,Public,26,34001,7.1,97,2,True,True,True,"Business,Management"
162,155,4.6,3.1,NTU Singapore,Singapore,Public,26,31998,6.2,105,2,False,True,True,"Business,Management"
159,166,3.6,4.0,NTU Singapore,Singapore,Public,26,31771,6.5,91,2,True,True,True,"Computer Science,Engineering"
166,156,4.2,3.43,NTU Singapore,Singapore,Public,26,33996,7.2,102,2,False,False,True,"Engineering,Robotics"
166,162,3.4,3.04,NTU Singapore,Singapore,Public,26,33358,6.2,90,2,False,False,True,"Engineering,Robotics"
169,156,4.2,2.95,NTU Singapore,Singapore,Public,26,31897,6.3,109,2,True,True,True,"Data Science,AI"
168,156,3.2,3.05,NTU Singapore,Singapore,Public,26,33773,7.0,100,2,False,True,True,"Computer Science,Engineering"
152,169,4.1,3.74,NTU Singapore,Singapore,Public,26,34259,7.5,96,2,True,True,True,"Mathematics,Statistics"
167,159,3.1,2.82,NTU Singapore,Singapore,Public,26,31529,6.1,92,2,False,True,True,"Business,Management"
160,165,4.7,2.89,NTU Singapore,Singapore,Public,26,32772,6.2,104,2,True,False,True,"Engineering,Robotics"
157,159,4.9,3.49,NTU Singapore,Singapore,Public,26,32791,7.2,107,2,True,False,True,"Physics,Applied Sciences"
161,155,3.4,3.64,NTU Singapore,Singapore,Public,26,32448,7.3,105,2,False,True,True,"Engineering,Robotics"
164,161,3.5,3.81,NTU Singapore,Singapore,Public,26,32539,6.8,86,2,False,False,True,"Physics,Applied Sciences"
156,162,3.8,3.11,NTU Singapore,Singapore,Public,26,32288,7.3,108,2,False,False,True,"Business,Management"
157,159,3.2,2.88,NTU Singapore,Singapore,Public,26,31684,6.4,85,2,False,False,True,"Physics,Applied Sciences"
164,166,3.1,2.83,NTU Singapore,Singapore,Public,26,33343,6.9,99,2,False,False,True,"Computer Science,Engineering"
158,167,4.0,3.97,ETH Zurich,Switzerland,Public,11,1545,7.4,92,2,True,True,True,"Computer Science,Engineering"
155,158,4.1,3.75,ETH Zurich,Switzerland,Public,11,1523,6.6,85,2,True,True,True,"Data Science,AI"
165,157,4.7,3.64,ETH Zurich,Switzerland,Public,11,1428,6.4,93,2,True,True,True,"Data Science,AI"
168,161,3.1,2.84,ETH Zurich,Switzerland,Public,11,1465,6.9,88,2,False,True,True,"Data Science,AI"
154,163,4.8,2.83,ETH Zurich,Switzerland,Public,11,1443,6.9,86,2,False,True,True,"Data Science,AI"
164,162,4.4,3.14,ETH Zurich,Switzerland,Public,11,1503,6.8,92,2,True,True,True,"Mathematics,Statistics"
164,162,3.7,3.76,ETH Zurich,Switzerland,Public,11,1461,7.0,103,2,True,True,True,"Computer Science,Engineering"
168,169,4.8,3.68,ETH Zurich,Switzerland,Public,11,1438,6.4,91,2,False,False,True,"Mathematics,Statistics"
167,159,4.8,3.41,ETH Zurich,Switzerland,Public,11,1503,6.8,92,2,False,False,True,"Data Science,AI"
158,164,3.5,3.26,ETH Zurich,Switzerland,Public,11,1523,6.1,107,2,True,False,True,"Business,Management"
165,161,3.2,3.96,ETH Zurich,Switzerland,Public,11,1521,6.1,93,2,True,False,True,"Data Science,AI"
154,157,4.2,3.13,ETH Zurich,Switzerland,Public,11,1538,6.0,109,2,True,False,True,"Business,Management"
159,156,3.7,3.72,ETH Zurich,Switzerland,Public,11,1460,6.6,99,2,False,False,True,"Engineering,Robotics"
151,158,3.7,3.66,ETH Zurich,Switzerland,Public,11,1451,6.2,86,2,True,True,True,"Business,Management"
160,165,3.6,3.28,ETH Zurich,Switzerland,Public,11,1558,6.5,93,2,True,True,True,"Data Science,AI"
169,161,3.2,2.83,ETH Zurich,Switzerland,Public,11,1505,6.3,92,2,True,True,True,"Data Science,AI"
151,163,3.4,3.89,ETH Zurich,Switzerland,Public,11,1446,6.9,95,2,True,False,True,"Mathematics,Statistics"
162,161,4.9,2.81,ETH Zurich,Switzerland,Public,11,1474,7.3,107,2,False,False,True,"Computer Science,Engineering"
168,162,4.8,3.16,ETH Zurich,Switzerland,Public,11,1498,6.4,101,2,False,False,True,"Engineering,Robotics"
153,157,3.4,2.93,ETH Zurich,Switzerland,Public,11,1447,6.4,105,2,True,True,True,"Data Science,AI"
159,159,3.1,3.27,ETH Zurich,Switzerland,Public,11,1557,7.4,107,2,False,False,True,"Mathematics,Statistics"
166,159,5.0,3.7,ETH Zurich,Switzerland,Public,11,1561,6.3,91,2,True,True,True,"Computer Science,Engineering"
155,160,3.8,3.35,ETH Zurich,Switzerland,Public,11,1450,6.9,105,2,True,False,True,"Business,Management"
166,158,4.7,3.42,ETH Zurich,Switzerland,Public,11,1464,7.3,92,2,True,False,True,"Business,Management"
156,163,4.9,3.11,ETH Zurich,Switzerland,Public,11,1493,6.3,87,2,True,False,True,"Business,Management"
168,159,4.5,3.76,ETH Zurich,Switzerland,Public,11,1481,6.1,87,2,False,False,True,"Physics,Applied Sciences"
155,162,3.7,3.53,ETH Zurich,Switzerland,Public,11,1426,7.4,90,2,True,False,True,"Engineering,Robotics"
169,169,3.6,2.91,ETH Zurich,Switzerland,Public,11,1487,7.4,105,2,False,False,True,"Physics,Applied Sciences"
164,163,3.9,3.56,ETH Zurich,Switzerland,Public,11,1514,6.2,104,2,True,True,True,"Data Science,AI"
169,169,4.7,3.1,ETH Zurich,Switzerland,Public,11,1471,6.5,98,2,False,False,True,"Mathematics,Statistics"
159,156,3.7,3.38,ETH Zurich,Switzerland,Public,11,1467,7.1,106,2,True,True,True,"Mathematics,Statistics"
168,163,4.9,3.49,ETH Zurich,Switzerland,Public,11,1449,7.0,101,2,False,True,True,"Business,Management"
155,167,4.6,3.04,ETH Zurich,Switzerland,Public,11,1459,6.8,93,2,True,False,True,"Data Science,AI"
150,161,4.4,3.64,ETH Zurich,Switzerland,Public,11,1494,6.9,89,2,True,True,True,"Data Science,AI"
163,160,3.5,3.73,ETH Zurich,Switzerland,Public,11,1427,6.1,103,2,False,False,True,"Physics,Applied Sciences"
162,160,3.6,3.11,ETH Zurich,Switzerland,Public,11,1523,7.3,107,2,True,False,True,"Physics,Applied Sciences"
154,157,3.9,2.81,ETH Zurich,Switzerland,Public,11,1569,6.8,102,2,False,False,True,"Data Science,AI"
159,157,3.2,2.81,ETH Zurich,Switzerland,Public,11,1512,6.2,87,2,False,False,True,"Mathematics,Statistics"
162,155,4.0,3.33,ETH Zurich,Switzerland,Public,11,1483,6.7,99,2,False,True,True,"Mathematics,Statistics"
165,166,4.8,3.09,ETH Zurich,Switzerland,Public,11,1464,6.2,109,2,False,True,True,"Computer Science,Engineering"
169,160,4.0,3.42,ETH Zurich,Switzerland,Public,11,1557,6.8,95,2,True,True,True,"Mathematics,Statistics"
152,161,4.8,3.05,ETH Zurich,Switzerland,Public,11,1573,6.1,96,2,False,False,True,"Mathematics,Statistics"
169,161,3.0,3.24,ETH Zurich,Switzerland,Public,11,1447,6.8,92,2,False,False,True,"Engineering,Robotics"
158,162,4.4,3.0,ETH Zurich,Switzerland,Public,11,1569,6.5,91,2,False,True,True,"Business,Management"
152,161,4.3,3.81,ETH Zurich,Switzerland,Public,11,1449,6.3,95,2,True,False,True,"Mathematics,Statistics"
155,160,4.7,3.75,ETH Zurich,Switzerland,Public,11,1486,6.5,85,2,False,True,True,"Business,Management"
160,160,4.3,2.89,ETH Zurich,Switzerland,Public,11,1574,6.9,93,2,False,True,True,"Data Science,AI"
155,156,4.6,3.42,ETH Zurich,Switzerland,Public,11,1472,6.9,91,2,False,False,True,"Engineering,Robotics"
150,167,3.9,2.85,ETH Zurich,Switzerland,Public,11,1502,6.1,93,2,False,False,True,"Business,Management"
161,163,3.5,3.43,ETH Zurich,Switzerland,Public,11,1483,7.2,103,2,True,False,True,"Mathematics,Statistics"
163,166,3.3,3.31,ETH Zurich,Switzerland,Public,11,1558,6.3,99,2,True,True,True,"Physics,Applied Sciences"
154,168,5.0,3.54,ETH Zurich,Switzerland,Public,11,1473,6.8,107,2,True,True,True,"Engineering,Robotics"
160,159,3.2,3.38,ETH Zurich,Switzerland,Public,11,1538,6.5,99,2,True,True,True,"Physics,Applied Sciences"
169,160,4.3,3.98,ETH Zurich,Switzerland,Public,11,1541,6.9,99,2,False,True,True,"Data Science,AI"
156,160,4.1,3.79,ETH Zurich,Switzerland,Public,11,1464,7.1,109,2,True,True,True,"Business,Management"
154,157,3.9,2.82,ETH Zurich,Switzerland,Public,11,1549,6.6,93,2,True,False,True,"Computer Science,Engineering"
160,165,3.5,3.97,ETH Zurich,Switzerland,Public,11,1531,7.2,105,2,False,True,True,"Business,Management"
158,167,3.2,3.1,ETH Zurich,Switzerland,Public,11,1438,6.2,109,2,True,False,True,"Business,Management"
166,161,4.6,3.73,ETH Zurich,Switzerland,Public,11,1550,6.0,101,2,False,False,True,"Physics,Applied Sciences"
153,161,4.0,3.41,ETH Zurich,Switzerland,Public,11,1551,6.3,97,2,False,False,True,"Computer Science,Engineering"
160,161,4.7,3.96,ETH Zurich,Switzerland,Public,11,1442,6.0,108,2,False,False,True,"Business,Management"
166,163,4.5,3.06,ETH Zurich,Switzerland,Public,11,1476,7.1,102,2,False,False,True,"Mathematics,Statistics"
153,157,4.6,3.9,ETH Zurich,Switzerland,Public,11,1514,7.5,104,2,False,True,True,"Engineering,Robotics"
157,157,3.3,3.16,ETH Zurich,Switzerland,Public,11,1568,6.1,94,2,True,False,True,"Mathematics,Statistics"
169,157,3.3,3.74,ETH Zurich,Switzerland,Public,11,1512,7.4,88,2,False,True,True,"Engineering,Robotics"
155,168,3.9,3.7,ETH Zurich,Switzerland,Public,11,1534,7.2,103,2,True,True,True,"Computer Science,Engineering"
159,157,4.8,3.75,ETH Zurich,Switzerland,Public,11,1501,7.3,86,2,True,False,True,"Physics,Applied Sciences"
152,156,4.7,2.99,ETH Zurich,Switzerland,Public,11,1445,6.1,91,2,False,False,True,"Engineering,Robotics"
162,168,3.4,3.54,ETH Zurich,Switzerland,Public,11,1447,6.7,100,2,True,False,True,"Data Science,AI"
165,164,3.7,3.46,ETH Zurich,Switzerland,Public,11,1520,6.3,109,2,False,False,True,"Computer Science,Engineering"
166,158,3.5,3.08,ETH Zurich,Switzerland,Public,11,1468,7.3,96,2,False,False,True,"Data Science,AI"
161,155,4.6,3.88,ETH Zurich,Switzerland,Public,11,1557,6.2,98,2,False,True,True,"Computer Science,Engineering"
167,157,4.5,2.87,ETH Zurich,Switzerland,Public,11,1443,6.3,103,2,True,True,True,"Mathematics,Statistics"
159,157,3.3,3.76,ETH Zurich,Switzerland,Public,11,1520,6.5,93,2,True,False,True,"Computer Science,Engineering"
164,160,4.2,3.96,ETH Zurich,Switzerland,Public,11,1531,7.4,93,2,False,True,True,"Engineering,Robotics"
168,164,5.0,3.79,ETH Zurich,Switzerland,Public,11,1524,6.1,88,2,True,True,True,"Physics,Applied Sciences"
155,164,3.0,3.18,ETH Zurich,Switzerland,Public,11,1569,6.6,96,2,True,True,True,"Engineering,Robotics"
168,169,3.9,3.49,ETH Zurich,Switzerland,Public,11,1470,6.7,105,2,False,False,True,"Data Science,AI"
159,157,3.7,3.52,ETH Zurich,Switzerland,Public,11,1572,6.4,86,2,False,True,True,"Engineering,Robotics"
168,169,4.8,3.74,ETH Zurich,Switzerland,Public,11,1427,6.2,104,2,False,False,True,"Business,Management"
168,167,4.1,2.93,ETH Zurich,Switzerland,Public,11,1555,7.1,104,2,False,False,True,"Business,Management"
164,169,5.0,3.79,ETH Zurich,Switzerland,Public,11,1512,6.7,87,2,True,True,True,"Business,Management"
167,164,3.9,3.16,ETH Zurich,Switzerland,Public,11,1567,7.2,101,2,True,True,True,"Computer Science,Engineering"
164,160,3.1,2.86,ETH Zurich,Switzerland,Public,11,1516,6.0,96,2,False,True,True,"Business,Management"
167,156,4.3,3.12,ETH Zurich,Switzerland,Public,11,1513,6.9,104,2,True,False,True,"Engineering,Robotics"
160,166,4.7,3.81,ETH Zurich,Switzerland,Public,11,1506,7.3,90,2,False,True,True,"Business,Management"
156,167,3.9,3.21,ETH Zurich,Switzerland,Public,11,1433,6.9,89,2,False,True,True,"Physics,Applied Sciences"
155,167,3.4,3.32,ETH Zurich,Switzerland,Public,11,1456,6.4,85,2,True,False,True,"Engineering,Robotics"
165,168,4.7,3.45,ETH Zurich,Switzerland,Public,11,1489,6.3,103,2,True,False,True,"Data Science,AI"
152,163,3.8,3.72,ETH Zurich,Switzerland,Public,11,1469,6.8,105,2,True,True,True,"Physics,Applied Sciences"
160,164,4.1,2.85,ETH Zurich,Switzerland,Public,11,1435,6.8,94,2,True,False,True,"Data Science,AI"
156,166,3.4,3.47,ETH Zurich,Switzerland,Public,11,1502,6.5,86,2,False,False,True,"Data Science,AI"
162,163,3.2,3.19,ETH Zurich,Switzerland,Public,11,1475,6.7,106,2,True,False,True,"Mathematics,Statistics"
164,160,4.2,3.77,ETH Zurich,Switzerland,Public,11,1479,6.3,108,2,False,False,True,"Engineering,Robotics"
150,157,3.4,3.26,ETH Zurich,Switzerland,Public,11,1443,7.0,101,2,True,False,True,"Business,Management"
169,167,3.9,3.85,ETH Zurich,Switzerland,Public,11,1525,6.9,93,2,False,True,True,"Mathematics,Statistics"
168,161,3.0,3.22,ETH Zurich,Switzerland,Public,11,1427,7.4,91,2,False,True,True,"Data Science,AI"
168,159,4.9,3.88,ETH Zurich,Switzerland,Public,11,1452,6.1,108,2,True,True,True,"Physics,Applied Sciences"
151,161,3.6,3.96,ETH Zurich,Switzerland,Public,11,1530,6.2,93,2,False,True,True,"Business,Management"
169,161,3.9,3.47,ETH Zurich,Switzerland,Public,11,1503,7.4,94,2,True,True,True,"Engineering,Robotics"
158,159,4.0,3.65,ETH Zurich,Switzerland,Public,11,1521,6.3,108,2,False,True,True,"Mathematics,Statistics"
156,160,3.6,3.45,ETH Zurich,Switzerland,Public,11,1502,6.5,95,2,True,True,True,"Data Science,AI"
168,167,3.9,3.68,ETH Zurich,Switzerland,Public,11,1456,7.1,100,2,False,True,True,"Data Science,AI"
151,168,3.8,3.34,ETH Zurich,Switzerland,Public,11,1464,7.1,97,2,False,True,True,"Physics,Applied Sciences"
151,155,4.4,3.69,ETH Zurich,Switzerland,Public,11,1442,6.4,101,2,True,True,True,"Computer Science,Engineering"
165,158,4.8,3.18,ETH Zurich,Switzerland,Public,11,1456,6.7,85,2,False,True,True,"Physics,Applied Sciences"
155,163,3.4,3.31,ETH Zurich,Switzerland,Public,11,1460,6.2,100,2,False,False,True,"Business,Management"
156,164,4.6,3.05,ETH Zurich,Switzerland,Public,11,1518,6.1,85,2,False,True,True,"Engineering,Robotics"
163,159,3.6,3.68,ETH Zurich,Switzerland,Public,11,1438,7.5,108,2,False,False,True,"Mathematics,Statistics"
161,160,4.2,3.58,ETH Zurich,Switzerland,Public,11,1478,6.4,99,2,True,False,True,"Computer Science,Engineering"
163,166,4.8,3.35,ETH Zurich,Switzerland,Public,11,1470,6.1,85,2,False,True,True,"Data Science,AI"
154,165,4.3,3.81,ETH Zurich,Switzerland,Public,11,1527,6.9,109,2,True,True,True,"Physics,Applied Sciences"
161,163,5.0,3.29,ETH Zurich,Switzerland,Public,11,1447,6.1,88,2,True,False,True,"Engineering,Robotics"
151,167,4.8,3.84,ETH Zurich,Switzerland,Public,11,1457,6.3,90,2,True,True,True,"Physics,Applied Sciences"
166,159,3.6,3.21,ETH Zurich,Switzerland,Public,11,1443,6.3,85,2,False,True,True,"Physics,Applied Sciences"
167,165,4.8,3.93,ETH Zurich,Switzerland,Public,11,1446,7.0,101,2,False,False,True,"Physics,Applied Sciences"
153,161,4.7,3.95,ETH Zurich,Switzerland,Public,11,1477,6.0,97,2,True,False,True,"Engineering,Robotics"
166,161,4.8,3.22,ETH Zurich,Switzerland,Public,11,1497,7.2,108,2,False,False,True,"Business,Management"
150,163,4.5,3.78,ETH Zurich,Switzerland,Public,11,1431,6.7,94,2,False,True,True,"Physics,Applied Sciences"
160,160,3.5,3.16,ETH Zurich,Switzerland,Public,11,1496,7.4,93,2,True,False,True,"Computer Science,Engineering"
166,166,4.4,3.99,ETH Zurich,Switzerland,Public,11,1532,6.4,90,2,True,True,True,"Engineering,Robotics"
151,165,3.4,3.85,ETH Zurich,Switzerland,Public,11,1548,6.5,100,2,False,True,True,"Data Science,AI"
154,155,4.7,3.04,ETH Zurich,Switzerland,Public,11,1514,7.1,85,2,True,True,True,"Mathematics,Statistics"
160,159,4.1,3.57,ETH Zurich,Switzerland,Public,11,1437,6.2,100,2,False,True,True,"Computer Science,Engineering"
163,163,3.7,3.16,ETH Zurich,Switzerland,Public,11,1486,7.0,99,2,True,True,True,"Data Science,AI"
158,158,3.9,3.39,ETH Zurich,Switzerland,Public,11,1562,6.9,89,2,True,False,True,"Engineering,Robotics"
166,169,3.8,3.7,ETH Zurich,Switzerland,Public,11,1473,6.8,93,2,False,True,True,"Data Science,AI"
157,159,4.6,3.74,ETH Zurich,Switzerland,Public,11,1484,6.3,105,2,True,True,True,"Computer Science,Engineering"
165,165,4.1,3.37,ETH Zurich,Switzerland,Public,11,1482,6.6,103,2,False,True,True,"Mathematics,Statistics"
167,159,3.0,3.64,ETH Zurich,Switzerland,Public,11,1527,7.2,105,2,False,True,True,"Engineering,Robotics"
165,162,3.1,3.14,ETH Zurich,Switzerland,Public,11,1489,7.2,95,2,True,True,True,"Engineering,Robotics"
167,157,3.9,3.34,ETH Zurich,Switzerland,Public,11,1559,6.5,98,2,False,True,True,"Physics,Applied Sciences"
155,161,3.9,3.61,ETH Zurich,Switzerland,Public,11,1425,7.0,89,2,True,True,True,"Engineering,Robotics"
163,162,3.0,3.33,ETH Zurich,Switzerland,Public,11,1554,7.3,94,2,True,False,True,"Physics,Applied Sciences"
150,168,4.5,3.36,ETH Zurich,Switzerland,Public,11,1483,7.4,94,2,False,True,True,"Mathematics,Statistics"
150,164,3.1,3.8,ETH Zurich,Switzerland,Public,11,1445,7.0,108,2,False,True,True,"Data Science,AI"
168,159,3.6,3.58,ETH Zurich,Switzerland,Public,11,1443,6.4,106,2,False,True,True,"Physics,Applied Sciences"
158,156,4.6,3.86,ETH Zurich,Switzerland,Public,11,1505,6.4,98,2,True,True,True,"Mathematics,Statistics"
161,164,4.5,3.23,ETH Zurich,Switzerland,Public,11,1451,6.2,94,2,True,False,True,"Physics,Applied Sciences"
155,158,3.8,3.48,ETH Zurich,Switzerland,Public,11,1517,7.4,89,2,True,False,True,"Data Science,AI"
168,160,3.7,3.9,ETH Zurich,Switzerland,Public,11,1464,6.9,100,2,True,False,True,"Computer Science,Engineering"
158,164,3.4,3.53,ETH Zurich,Switzerland,Public,11,1570,7.0,99,2,False,True,True,"Engineering,Robotics"
153,155,4.8,2.91,ETH Zurich,Switzerland,Public,11,1427,6.1,92,2,False,True,True,"Business,Management"
157,167,4.1,3.34,ETH Zurich,Switzerland,Public,11,1432,6.6,103,2,True,True,True,"Computer Science,Engineering"
154,161,4.3,3.75,ETH Zurich,Switzerland,Public,11,1449,6.7,96,2,False,False,True,"Computer Science,Engineering"
167,155,4.8,2.87,ETH Zurich,Switzerland,Public,11,1425,7.2,95,2,True,False,True,"Physics,Applied Sciences"
157,158,4.5,3.7,ETH Zurich,Switzerland,Public,11,1475,7.1,94,2,True,False,True,"Data Science,AI"
158,160,3.6,3.05,ETH Zurich,Switzerland,Public,11,1517,6.8,105,2,False,True,True,"Engineering,Robotics"
155,166,3.9,3.65,ETH Zurich,Switzerland,Public,11,1539,7.4,105,2,False,True,True,"Computer Science,Engineering"
